"";"X";"collection_id";"collection_date";"num_trap";"surv_year";"trap_nights";"trap_problem_bit";"num_count";"sex_id";"sex_type";"sex_name";"species_id";"species_full_name";"species_display_name";"trap_id";"trap_acronym";"trap_name";"trap_presence"
"10140";10140;2948533;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"10141";10141;2948534;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"10142";10142;2948535;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10143";10143;2948535;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10144";10144;2948535;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;46;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10145";10145;2948535;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10146";10146;2948536;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10147";10147;2948536;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10148";10148;2948537;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10149";10149;2948537;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10150";10150;2948538;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"10151";10151;2948538;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10152";10152;2948538;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10153";10153;2948539;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10154";10154;2948540;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;30;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"10155";10155;2948540;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"10156";10156;2948541;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10157";10157;2948863;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;30;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"10158";10158;2948863;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"10159";10159;2948880;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"10160";10160;2948880;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10161";10161;2948880;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10162";10162;2948880;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10163";10163;2948880;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"10164";10164;2948887;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;14;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10165";10165;2948887;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10166";10166;2948893;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10167";10167;2948893;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10168";10168;2948929;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"10169";10169;2948929;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10170";10170;2948929;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10171";10171;2948929;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10172";10172;2948929;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;17;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10173";10173;2948930;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10174";10174;2948930;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10175";10175;2948930;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10176";10176;2948930;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10177";10177;2948930;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10178";10178;2948934;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10179";10179;2948934;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10180";10180;2948935;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10181";10181;2948935;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10182";10182;2948938;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10183";10183;2948938;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10184";10184;2948938;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10185";10185;2948945;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;13;"BGSENT";"BG Sentinel";FALSE
"10186";10186;2948946;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"10187";10187;2948946;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10188";10188;2948946;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10189";10189;2948949;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";48;"Aedes vexans";"Ae vexans";13;"BGSENT";"BG Sentinel";FALSE
"10190";10190;2948949;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10191";10191;2948949;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10192";10192;2948949;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10193";10193;2948951;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10194";10194;2948951;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10195";10195;2948951;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10196";10196;2948952;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10197";10197;2948952;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10198";10198;2948952;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10199";10199;2948970;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";48;"Aedes vexans";"Ae vexans";13;"BGSENT";"BG Sentinel";FALSE
"10200";10200;2948970;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10201";10201;2948970;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10202";10202;2949030;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"10203";10203;2949030;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10204";10204;2949030;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10205";10205;2949030;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10206";10206;2949032;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10207";10207;2949032;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10208";10208;2949033;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10209";10209;2949033;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10210";10210;2949033;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"10211";10211;2949033;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"10212";10212;2949034;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10213";10213;2949034;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10214";10214;2949102;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10215";10215;2949102;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10216";10216;2949102;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";13;"BGSENT";"BG Sentinel";FALSE
"10217";10217;2949102;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10218";10218;2949102;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10219";10219;2949106;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"10220";10220;2949106;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10221";10221;2949110;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10222";10222;2949110;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;18;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10223";10223;2949112;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"10224";10224;2949112;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10225";10225;2949112;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10226";10226;2949126;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10227";10227;2949126;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10228";10228;2949131;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10229";10229;2949180;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10230";10230;2949180;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";13;"BGSENT";"BG Sentinel";FALSE
"10231";10231;2949180;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10232";10232;2949185;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10233";10233;2949185;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10234";10234;2949185;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";13;"BGSENT";"BG Sentinel";FALSE
"10235";10235;2949185;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10236";10236;2949191;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10237";10237;2949213;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10238";10238;2949213;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10239";10239;2949213;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10240";10240;2949213;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10241";10241;2949217;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10242";10242;2949217;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10243";10243;2949217;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10244";10244;2949229;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10245";10245;2949229;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10246";10246;2949237;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"10247";10247;2949237;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10248";10248;2949237;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;27;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10249";10249;2949237;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"10250";10250;2949243;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10251";10251;2949243;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"10252";10252;2949243;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"10253";10253;2949288;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"10254";10254;2949288;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"10255";10255;2949361;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10256";10256;2949361;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;48;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10257";10257;2949422;"2023-08-08T07:00:00.000Z";1;2023;7;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";26;"LCKR";"Locker Trap";FALSE
"10258";10258;2949422;"2023-08-08T07:00:00.000Z";1;2023;7;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"10259";10259;2949422;"2023-08-08T07:00:00.000Z";1;2023;7;FALSE;23;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"10260";10260;2949422;"2023-08-08T07:00:00.000Z";1;2023;7;FALSE;8;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"10261";10261;2949633;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"10262";10262;2949633;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"10263";10263;2949633;"2023-08-08T07:00:00.000Z";1;2023;1;FALSE;13;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"10264";10264;2949665;"2023-08-08T07:00:00.000Z";1;2023;7;FALSE;14;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10265";10265;2949665;"2023-08-08T07:00:00.000Z";1;2023;7;FALSE;197;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10266";10266;2949665;"2023-08-08T07:00:00.000Z";1;2023;7;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"10267";10267;2949704;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"10268";10268;2949704;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"10269";10269;2949704;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10270";10270;2949704;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;12;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10271";10271;2949704;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"10272";10272;2949756;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"10273";10273;2949756;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;36;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10274";10274;2949756;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;1;3;"male";"Males";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"10275";10275;2949776;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"10276";10276;2949776;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;81;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"10277";10277;2949776;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;5;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"10278";10278;2949914;"2023-08-08T07:00:00.000Z";1;2023;8;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
